sep=; 
"codigo_comuna";"nombre_comuna";"codigo_provincia";"nombre_provincia";"codigo_region";"nombre_region";"region";"variable";"valor"
"06109";"Malloa";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";7.04845814977974
"06110";"Mostazal";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0
"06111";"Olivar";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0.61711079943899
"06112";"Peumo";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";1.56037552606021
"06113";"Pichidegua";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";1.54570580407411
"06114";"Quinta de Tilcoco";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";1.14503816793893
"06115";"Rengo";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";5.40689005728635
"06116";"Requinoa";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0.986523713796441
"06117";"San Vicente";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";1.88717864745374
"06201";"Pichilemu";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";3.25640005305743
"06202";"La Estrella";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0
"06203";"Litueche";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";1.05820105820106
"06204";"Marchihue";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0.952380952380952
"06205";"Navidad";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0.680272108843537
"06206";"Paredones";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";7.60869565217391
"06301";"San Fernando";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";1.02224654024262
"06302";"Chepica";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0.892857142857143
"06303";"Chimbarongo";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";2.46807535933116
"06304";"Lolol";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0
"06305";"Nancagua";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0
"06306";"Palmilla";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0
"06307";"Peralillo";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0
"06308";"Placilla";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";10.6837606837607
"06309";"Pumanque";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0
"06310";"Santa Cruz";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"perc_lenaAgua";0.857342506987745
"07101";"Talca";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";0
"07102";"Constitucion";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";0.178110250244902
"07103";"Curepto";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";0.829875518672199
"07104";"Empedrado";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";7.72532188841202
"07105";"Maule";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";2.27272727272727
"07106";"Pelarco";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";4.82456140350877
"07107";"Pencahue";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";0.350877192982456
"07108";"Rio Claro";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";0
"07109";"San Clemente";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";2.75028064088172
"07110";"San Rafael";"071";"Talca";"07";"Maule";"VII";"perc_lenaAgua";0
"07201";"Cauquenes";"072";"Cauquenes";"07";"Maule";"VII";"perc_lenaAgua";0
"07202";"Chanco";"072";"Cauquenes";"07";"Maule";"VII";"perc_lenaAgua";2.42914979757085
"07203";"Pelluhue";"072";"Cauquenes";"07";"Maule";"VII";"perc_lenaAgua";0
"07301";"Curico";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";1.29971140266492
"07302";"Hualane";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";3.66492146596859
"07303";"Licanten";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";0
"07304";"Molina";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";2.64423076923077
"07305";"Rauco";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";4.25531914893617
"07306";"Romeral";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";7.60869565217391
"07307";"Sagrada Familia";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";2.04918032786885
"07308";"Teno";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";1.78175313059034
"07309";"Vichuquen";"073";"Curico";"07";"Maule";"VII";"perc_lenaAgua";4.04040404040404
"07401";"Linares";"074";"Linares";"07";"Maule";"VII";"perc_lenaAgua";0.364579911975301
"07402";"Colbun";"074";"Linares";"07";"Maule";"VII";"perc_lenaAgua";0
"07403";"Longavi";"074";"Linares";"07";"Maule";"VII";"perc_lenaAgua";0.420168067226891
"07404";"Parral";"074";"Linares";"07";"Maule";"VII";"perc_lenaAgua";1.28868072664266
"07405";"Retiro";"074";"Linares";"07";"Maule";"VII";"perc_lenaAgua";2.97397769516729
"07406";"San Javier";"074";"Linares";"07";"Maule";"VII";"perc_lenaAgua";3.36099686047361
"07407";"Villa Alegre";"074";"Linares";"07";"Maule";"VII";"perc_lenaAgua";0.4474585751241
"07408";"Yerbas Buenas";"074";"Linares";"07";"Maule";"VII";"perc_lenaAgua";1.23810080009344
"08101";"Concepcion";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";0.836848306067937
"08102";"Coronel";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";0.722859547326926
"08103";"Chiguayante";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";0.375021864614308
"08104";"Florida";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";3.3195020746888
"08105";"Hualqui";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";0
"08106";"Lota";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";0.784500693481276
"08107";"Penco";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";0.581962768841496
"08108";"San Pedro de la Paz";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";1.93535263519862
"08109";"Santa Juana";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";1.38248847926267
"08110";"Talcahuano";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";0.171507178885561
"08111";"Tome";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";0.361788115701604
"08112";"Hualpen";"081";"Concepcion";"08";"Biobio";"VIII";"perc_lenaAgua";1.44867800555226
"08201";"Lebu";"082";"Arauco";"08";"Biobio";"VIII";"perc_lenaAgua";2.32418353035464
"08202";"Arauco";"082";"Arauco";"08";"Biobio";"VIII";"perc_lenaAgua";0.722361809045226
"08203";"Canete";"082";"Arauco";"08";"Biobio";"VIII";"perc_lenaAgua";2.0512070226774
"08204";"Contulmo";"082";"Arauco";"08";"Biobio";"VIII";"perc_lenaAgua";3.3195020746888
"08205";"Curanilahue";"082";"Arauco";"08";"Biobio";"VIII";"perc_lenaAgua";0.902880291118816
"08206";"Los Alamos";"082";"Arauco";"08";"Biobio";"VIII";"perc_lenaAgua";6.62251655629139
"08207";"Tirua";"082";"Arauco";"08";"Biobio";"VIII";"perc_lenaAgua";1.7921146953405
"08301";"Los Angeles";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";2.08946130926883
"08302";"Antuco";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";1.11940298507463
"08303";"Cabrero";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";1.25260960334029
"08304";"Laja";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";3.02157519899455
"08305";"Mulchen";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";2.81189877164422
"08306";"Nacimiento";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";4.88467291191057
"08307";"Negrete";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";9.46502057613169
"08308";"Quilaco";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";1.82926829268293
"08309";"Quilleco";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";0
"08310";"San Rosendo";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";0.8
"08311";"Santa Barbara";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";6.42570281124498
"08312";"Tucapel";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";0.803212851405622
"08313";"Yumbel";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";0
"08314";"Alto Biobio";"083";"Biobio";"08";"Biobio";"VIII";"perc_lenaAgua";47.4747474747475
"09101";"Temuco";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";5.60778715758903
"09102";"Carahue";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";11.9073501128857
"09103";"Cunco";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";23.3434987524258
"09104";"Curarrehue";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";38.86925795053
"09105";"Freire";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";27.2806318382726
"09106";"Galvarino";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";25.3521126760563
"09107";"Gorbea";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";15.7706093189964
"09108";"Lautaro";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";22.359218201421
"09109";"Loncoche";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";23.5827664399093
"09110";"Melipeuco";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";18.8755020080321
"09111";"Nueva Imperial";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";10.5480163625739
"09112";"Padre las Casas";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";6.32463898465997
"09113";"Perquenco";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";24.2798353909465
"09114";"Pitrufquen";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";20.090331214453
"09115";"Pucon";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";19.7887560076003
"09116";"Saavedra";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";6.33484162895928
"09117";"Teodoro Schmidt";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";18.9964157706093
"09118";"Tolten";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";12.2171945701357
"09119";"Vilcun";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";23.0514096185738
"09120";"Villarrica";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";23.6854956861468
"09121";"Cholchol";"091";"Cautin";"09";"La Araucania";"IX";"perc_lenaAgua";4.5643153526971
"09201";"Angol";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";4.44511825348696
"09202";"Collipulli";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";5.45494217761292
"09203";"Curacautin";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";29.8348726560313
"09204";"Ercilla";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";33.3333333333333
"09205";"Lonquimay";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";23.4177215189873
"09206";"Los Sauces";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";13.7123745819398
"09207";"Lumaco";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";16.2878787878788
"09208";"Puren";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";4.40677966101695
"09209";"Renaico";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";7.14285714285714
"09210";"Traiguen";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";6.21307181580069
"09211";"Victoria";"092";"Malleco";"09";"La Araucania";"IX";"perc_lenaAgua";10.9400247124798
"10101";"Puerto Montt";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";13.6482959720192
"10102";"Calbuco";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";29.0596650861951
"10103";"Cochamo";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";NA
"10104";"Fresia";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";4.03225806451613
"10105";"Frutillar";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";31.756422245448
"10106";"Los Muermos";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";39.7365459720659
"10107";"Llanquihue";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";11.9427511264246
"10108";"Maullin";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";29.512893982808
"10109";"Puerto Varas";"101";"Llanquihue";"10";"Los Lagos";"X";"perc_lenaAgua";11.6564417177914
"10201";"Castro";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";23.7290847988051
"10202";"Ancud";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";20.1296651530972
"10203";"Chonchi";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";12.3376623376623
"10204";"Curaco de Velez";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";44.8275862068966
"10205";"Dalcahue";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";35.0993377483444
"10206";"Puqueldon";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";61.3793103448276
"10207";"Queilen";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";33.0578512396694
"10208";"Quellon";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";17.7620519494604
"10209";"Quemchi";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";33.0434782608696
"10210";"Quinchao";"102";"Chiloe";"10";"Los Lagos";"X";"perc_lenaAgua";35.6164383561644
"10301";"Osorno";"103";"Osorno";"10";"Los Lagos";"X";"perc_lenaAgua";13.426272284364
"10302";"Puerto Octay";"103";"Osorno";"10";"Los Lagos";"X";"perc_lenaAgua";41.2698412698413
"10303";"Purranque";"103";"Osorno";"10";"Los Lagos";"X";"perc_lenaAgua";10.6770833333333
"10304";"Puyehue";"103";"Osorno";"10";"Los Lagos";"X";"perc_lenaAgua";26.3888888888889
"10305";"Rio Negro";"103";"Osorno";"10";"Los Lagos";"X";"perc_lenaAgua";16.4973351099267
"10306";"San Juan de la Costa";"103";"Osorno";"10";"Los Lagos";"X";"perc_lenaAgua";12.3893805309735
"10307";"San Pablo";"103";"Osorno";"10";"Los Lagos";"X";"perc_lenaAgua";21.4285714285714
"10401";"Chaiten";"104";"Palena";"10";"Los Lagos";"X";"perc_lenaAgua";NA
"10402";"Futaleufu";"104";"Palena";"10";"Los Lagos";"X";"perc_lenaAgua";NA
"10403";"Hualaihue";"104";"Palena";"10";"Los Lagos";"X";"perc_lenaAgua";NA
"10404";"Palena";"104";"Palena";"10";"Los Lagos";"X";"perc_lenaAgua";NA
"11101";"Coihaique";"111";"Coihaique";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";8.26437750520394
"11102";"Lago Verde";"111";"Coihaique";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";NA
"11201";"Aisen";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";9.62546816479401
"11202";"Cisnes";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";23.125
"11203";"Guaitecas";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";NA
"11301";"Cochrane";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";10.4678826328311
"11302";"OHiggins";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";NA
"11303";"Tortel";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";NA
"11401";"Chile Chico";"114";"General Carrera";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";12.1829362029208
"11402";"Rio Ibanez";"114";"General Carrera";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"perc_lenaAgua";29.2035398230088
"12101";"Punta Arenas";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";1.2925892100478
"12102";"Laguna Blanca";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";NA
"12103";"Rio Verde";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";NA
"12104";"San Gregorio";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";NA
"12201";"Cabo de Hornos";"122";"Antartica Chilena";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";NA
"12202";"Antartica";"122";"Antartica Chilena";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";NA
"12301";"Porvenir";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";2.2765246449457
"12302";"Primavera";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";NA
"12303";"Timaukel";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";NA
"12401";"Natales";"124";"Ultima Esperanza";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";0.790926727354126
"12402";"Torres del Paine";"124";"Ultima Esperanza";"12";"Magallanes y de la Antartica Chilena";"XII";"perc_lenaAgua";NA
"13101";"Santiago";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.149753869877231
"13102";"Cerrillos";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13103";"Cerro Navia";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13104";"Conchali";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13105";"El Bosque";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.106110847939365
"13106";"Estacion Central";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13107";"Huechuraba";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13108";"Independencia";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.737100737100737
"13109";"La Cisterna";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13110";"La Florida";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13111";"La Granja";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13112";"La Pintana";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13113";"La Reina";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13114";"Las Condes";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.163148351893172
"13115";"Lo Barnechea";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13116";"Lo Espejo";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13117";"Lo Prado";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.176678445229682
"13118";"Macul";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13119";"Maipu";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13120";"Nunoa";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.0717435959400677
"13121";"Pedro Aguirre Cerda";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.52455600513653
"13122";"Penalolen";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13123";"Providencia";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.067772218410616
"13124";"Pudahuel";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13125";"Quilicura";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.575452140967903
"13126";"Quinta Normal";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13127";"Recoleta";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.0731271328747088
"13128";"Renca";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13129";"San Joaquin";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13130";"San Miguel";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.129950396982615
"13131";"San Ramon";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13132";"Vitacura";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13201";"Puente Alto";"132";"Cordillera";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.0481275597997023
"13202";"Pirque";"132";"Cordillera";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13203";"San Jose de Maipo";"132";"Cordillera";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13301";"Colina";"133";"Chacabuco";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.279191018794938
"13302";"Lampa";"133";"Chacabuco";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.921658986175115
"13303";"Tiltil";"133";"Chacabuco";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";11.0236220472441
"13401";"San Bernardo";"134";"Maipo";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.0490323766912339
"13402";"Buin";"134";"Maipo";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.87719298245614
"13403";"Calera de Tango";"134";"Maipo";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13404";"Paine";"134";"Maipo";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.819672131147541
"13501";"Melipilla";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0.205925458694321
"13502";"Alhue";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13503";"Curacavi";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13504";"Maria Pinto";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13505";"San Pedro";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13601";"Talagante";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13602";"El Monte";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"13603";"Isla de Maipo";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";1.71821305841924
"13604";"Padre Hurtado";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";2.06896551724138
"13605";"Penaflor";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"perc_lenaAgua";0
"14101";"Valdivia";"141";"Valdivia";"14";"Los Rios";"XIV";"perc_lenaAgua";4.71166807206298
"14102";"Corral";"141";"Valdivia";"14";"Los Rios";"XIV";"perc_lenaAgua";10.8433734939759
"14103";"Lanco";"141";"Valdivia";"14";"Los Rios";"XIV";"perc_lenaAgua";24.4939271255061
"14104";"Los Lagos";"141";"Valdivia";"14";"Los Rios";"XIV";"perc_lenaAgua";17.1142531789713
"14105";"Mafil";"141";"Valdivia";"14";"Los Rios";"XIV";"perc_lenaAgua";23.1578947368421
"14106";"Mariquina";"141";"Valdivia";"14";"Los Rios";"XIV";"perc_lenaAgua";14.2331288343558
"14107";"Paillaco";"141";"Valdivia";"14";"Los Rios";"XIV";"perc_lenaAgua";18.4764742140949
"14108";"Panguipulli";"141";"Valdivia";"14";"Los Rios";"XIV";"perc_lenaAgua";19.4216750854481
"14201";"La Union";"142";"Ranco";"14";"Los Rios";"XIV";"perc_lenaAgua";27.0481793960924
"14202";"Futrono";"142";"Ranco";"14";"Los Rios";"XIV";"perc_lenaAgua";27.2486772486773
"14203";"Lago Ranco";"142";"Ranco";"14";"Los Rios";"XIV";"perc_lenaAgua";16.289592760181
"14204";"Rio Bueno";"142";"Ranco";"14";"Los Rios";"XIV";"perc_lenaAgua";29.3636972538513
"15101";"Arica";"151";"Arica";"15";"Arica y Parinacota";"XV";"perc_lenaAgua";0.0206641707589828
"15102";"Camarones";"151";"Arica";"15";"Arica y Parinacota";"XV";"perc_lenaAgua";0
"15201";"Putre";"152";"Parinacota";"15";"Arica y Parinacota";"XV";"perc_lenaAgua";0.778210116731518
"15202";"General Lagos";"152";"Parinacota";"15";"Arica y Parinacota";"XV";"perc_lenaAgua";NA
"16101";"Chillan";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";0.209409936839261
"16102";"Bulnes";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";0
"16103";"Chillan Viejo";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";0.131478992578741
"16104";"El Carmen";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";2.91666666666667
"16105";"Pemuco";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";1.29310344827586
"16106";"Pinto";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";0
"16107";"Quillon";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";0.37037037037037
"16108";"San Ignacio";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";0
"16109";"Yungay";"161";"Diguillin";"16";"Nuble";"VIII";"perc_lenaAgua";2.88461538461538
"16201";"Quirihue";"162";"Itata";"16";"Nuble";"VIII";"perc_lenaAgua";0
"16202";"Cobquecura";"162";"Itata";"16";"Nuble";"VIII";"perc_lenaAgua";0
"16203";"Coelemu";"162";"Itata";"16";"Nuble";"VIII";"perc_lenaAgua";0
"16204";"Ninhue";"162";"Itata";"16";"Nuble";"VIII";"perc_lenaAgua";0
"16205";"Portezuelo";"162";"Itata";"16";"Nuble";"VIII";"perc_lenaAgua";0.881057268722467
