sep=; 
"codigo_nacional";"nombre";"site";"propietario";"latitud";"longitud";"altura_metros";"codigo_OMM";"codigo_OACI";"obs_meteorologicas";"region_meteo";"comuna";"provincia";"region"
400009;"Cañal Bajo, Osorno Ad.";"Cañal Bajo, Osorno Ad.";"Dirección Meteorológica de Chile";-40.61444;-73.0575;61;85782;NA;328106;"Región de De Los Lagos";"Osorno";"Osorno";"X"
400010;"Osorno Ovejería";"Osorno Ovejería";"Dirección Meteorológica de Chile";-40.58111;-73.1475;24;NA;NA;4017;"Región de De Los Lagos";"Osorno";"Osorno";"X"
400011;"Remehue I.N.I.A.";"Remehue I.N.I.A.";"Instituto de Investigación Agropecuaria";-40.52222;-73.06361;73;NA;NA;57529;"Región de De Los Lagos";"Osorno";"Osorno";"X"
400013;"Juan Kalt Bode (Fundación Adolfo Matthei)";"Juan Kalt Bode (Fundación Adolfo Matthei)";"Dirección Meteorológica de Chile";-40.59056;-73.11222;53;85781;NA;72159;"Región de De Los Lagos";"Osorno";"Osorno";"X"
400015;"Misión de Rahue";"Misión de Rahue";"Dirección Meteorológica de Chile";-40.52417;-73.20667;50;NA;NA;2009;"Región de De Los Lagos";"Osorno";"Osorno";"X"
400027;"La Pampa I.N.I.A.";"La Pampa I.N.I.A.";"Instituto de Investigación Agropecuaria";-40.86055;-73.15694;97;NA;NA;55649;"Región de De Los Lagos";"Purranque";"Osorno";"X"
400028;"Entre Lagos";"Entre Lagos";"Dirección Meteorológica de Chile";-40.69306;-72.60694;209;NA;NA;21324;"Región de De Los Lagos";"Puyehue";"Osorno";"X"
400029;"Hueyusca";"Hueyusca";"Dirección Meteorológica de Chile";-40.92667;-73.52917;100;NA;NA;2239;"Región de De Los Lagos";"Purranque";"Osorno";"X"
400030;"Puaucho";"Puaucho";"Dirección Meteorológica de Chile";-40.6075;-73.4675;143;NA;NA;3437;"Región de De Los Lagos";"San Juan de la Costa";"Osorno";"X"
400033;"San Juan de la Costa, Bahía Mansa";"San Juan de la Costa, Bahía Mansa";"Dirección Meteorológica de Chile";-40.58667;-73.73528;102;85779;NA;126480;"Región de De Los Lagos";"San Juan de la Costa";"Osorno";"X"
400037;"Quilacahuin";"Quilacahuin";"Instituto de Investigación Agropecuaria";-40.34806;-73.3075;17;NA;NA;51059;"Región de De Los Lagos";"San Pablo";"Osorno";"X"
400044;"Desague Rupanco";"Desague Rupanco";"Instituto de Investigación Agropecuaria";-40.75278;-72.66389;272;NA;NA;54040;"Región de De Los Lagos";"Puyehue";"Osorno";"X"
400047;"Octay";"Octay";"Instituto de Investigación Agropecuaria";-40.95722;-72.88555;178;NA;NA;54278;"Región de De Los Lagos";"Puerto Octay";"Osorno";"X"
400055;"Río Negro";"Río Negro";"Fundación para el Desarrollo Frutícola";-40.76472;-73.15194;83;NA;NA;19806;"Región de De Los Lagos";"Rio Negro";"Osorno";"X"
400056;"Purranque";"Purranque";"Fundación para el Desarrollo Frutícola";-40.87944;-73.0525;119;NA;NA;7453;"Región de De Los Lagos";"Purranque";"Osorno";"X"
400903;"Puerto Octay";"Puerto Octay";"Dirección Meteorológica de Chile";-40.9775;-72.88139;64;NA;NA;2989;"Región de De Los Lagos";"Puerto Octay";"Osorno";"X"
400905;"Hueyusca, Osorno";"Hueyusca, Osorno";"Dirección Meteorológica de Chile";-40.98972;-73.88167;501;NA;NA;919;"Región de De Los Lagos";"Purranque";"Osorno";"X"
410001;"Punta Huano";"Punta Huano";"Dirección Meteorológica de Chile";-41.14528;-72.28833;217;NA;NA;32134;"Región de De Los Lagos";"Puerto Varas";"Llanquihue";"X"
410002;"Frutillar Centro Forestal";"Frutillar Centro Forestal";"Dirección Meteorológica de Chile";-41.14055;-73.03861;150;NA;NA;29283;"Región de De Los Lagos";"Frutillar";"Llanquihue";"X"
410003;"La Ensenada";"La Ensenada";"Dirección Meteorológica de Chile";-41.20722;-72.53861;59;NA;NA;10957;"Región de De Los Lagos";"Puerto Varas";"Llanquihue";"X"
410004;"Puerto Varas";"Puerto Varas";"Dirección Meteorológica de Chile";-41.32055;-72.98944;79;NA;NA;8035;"Región de De Los Lagos";"Puerto Varas";"Llanquihue";"X"
410005;"El Tepual Puerto Montt Ap.";"El Tepual Puerto Montt Ap.";"Dirección Meteorológica de Chile";-41.4475;-73.09583;87;85799;NA;1401162;"Región de De Los Lagos";"Puerto Montt";"Llanquihue";"X"
410006;"Llanquihue Escuela Agrícola";"Llanquihue Escuela Agrícola";"Dirección Meteorológica de Chile";-41.25917;-73.00889;52;NA;NA;4027;"Región de De Los Lagos";"Llanquihue";"Llanquihue";"X"
410007;"Punta Corona faro";"Punta Corona faro";"Dirección Meteorológica de Chile";-41.78417;-73.88;53;85812;NA;8218;"Región de De Los Lagos";"Ancud";"Chiloe";"X"
410008;"Faro Tres Cruces";"Faro Tres Cruces";"Dirección Meteorológica de Chile";-41.83194;-73.4775;10;NA;NA;3652;"Región de De Los Lagos";"Ancud";"Chiloe";"X"
410009;"Ancud Pupelde Ad.";"Ancud Pupelde Ad.";"Dirección Meteorológica de Chile";-41.90417;-73.79305;97;85818;NA;145357;"Región de De Los Lagos";"Ancud";"Chiloe";"X"
410010;"El Mirador fundo";"El Mirador fundo";"Dirección Meteorológica de Chile";-41.33333;-72.95;140;NA;NA;6730;"Región de De Los Lagos";"Puerto Varas";"Llanquihue";"X"
410011;"Ralún";"Ralún";"Dirección Meteorológica de Chile";-72.3325;-41.37083;68;NA;NA;731;"Región de De Los Lagos";"Puerto Montt";"Llanquihue";"X"
410026;"Ancud Liceo Agrícola";"Ancud Liceo Agrícola";"Dirección Meteorológica de Chile";-41.86611;-73.81639;31;85817;NA;36882;"Región de De Los Lagos";"Ancud";"Chiloe";"X"
410027;"Escuela Mirasol, Puerto Montt";"Escuela Mirasol, Puerto Montt";"Dirección Meteorológica de Chile";-41.47944;-72.96889;100;85798;NA;165944;"Región de De Los Lagos";"Puerto Montt";"Llanquihue";"X"
410028;"Quilanto";"Quilanto";"Instituto de Investigación Agropecuaria";-41.03055;-72.99611;161;NA;NA;54248;"Región de De Los Lagos";"Frutillar";"Llanquihue";"X"
410030;"Polizones";"Polizones";"Instituto de Investigación Agropecuaria";-41.11528;-73.37667;137;NA;NA;52578;"Región de De Los Lagos";"Fresia";"Llanquihue";"X"
410031;"Colegual";"Colegual";"Instituto de Investigación Agropecuaria";-41.22194;-73.25972;177;NA;NA;54295;"Región de De Los Lagos";"Llanquihue";"Llanquihue";"X"
410032;"Ensenada";"Ensenada";"Instituto de Investigación Agropecuaria";-41.23333;-72.51611;76;NA;NA;52710;"Región de De Los Lagos";"Puerto Varas";"Llanquihue";"X"
410036;"Los Canelos";"Los Canelos";"Instituto de Investigación Agropecuaria";-41.48139;-73.47444;105;NA;NA;54186;"Región de De Los Lagos";"Los Muermos";"Llanquihue";"X"
410040;"Puerto Varas ESSAL";"Puerto Varas ESSAL";"Dirección Meteorológica de Chile";-41.32444;-72.97667;70;85794;NA;82585;"Región de De Los Lagos";"Puerto Varas";"Llanquihue";"X"
410901;"Chamiza Puerto Montt Ad.";"Chamiza Puerto Montt Ad.";"Dirección Meteorológica de Chile";-41.48278;-72.84055;8;85801;NA;34866;"Región de De Los Lagos";"Puerto Montt";"Llanquihue";"X"
410924;"Ancud Pudeto";"Ancud Pudeto";"Dirección Meteorológica de Chile";-41.88333;-73.8;30;NA;NA;10906;"Región de De Los Lagos";"Ancud";"Chiloe";"X"
420001;"Castro Ad.";"Castro Ad.";"Dirección Meteorológica de Chile";-42.48833;-73.77444;41;85825;NA;139076;"Región de De Los Lagos";"Castro";"Chiloe";"X"
420003;"Chaitén Yelcho";"Chaitén Yelcho";"Dirección Meteorológica de Chile";-42.88333;-72.71667;20;NA;NA;365;"Región de De Los Lagos";"Quinchao";"Chiloe";"X"
420004;"Chaitén, Ad.";"Chaitén, Ad.";"Dirección Meteorológica de Chile";-42.93028;-72.70083;10;85830;NA;173485;"Región de De Los Lagos";"Puerto Montt";"Llanquihue";"X"
420007;"Cerro Millantué";"Cerro Millantué";"Dirección Meteorológica de Chile";-42.47861;-73.76833;47;NA;NA;31;"Región de De Los Lagos";"Castro";"Chiloe";"X"
420010;"Achao Subcomisaría";"Achao Subcomisaría";"Dirección Meteorológica de Chile";-42.47194;-73.49305;11;NA;NA;13788;"Región de De Los Lagos";"Quinchao";"Chiloe";"X"
420014;"Mocopulli Ad.";"Mocopulli Ad.";"Dirección Meteorológica de Chile";-42.34667;-73.715;174;85824;NA;41850;"Región de De Los Lagos";"Castro";"Chiloe";"X"
420015;"Nueva Chaitén";"Nueva Chaitén";"Dirección Meteorológica de Chile";-42.78528;-72.835;26;85829;NA;88827;"Región de De Los Lagos";"Chaiten";"Palena";"X"
420016;"Butalcura";"Butalcura";"Instituto de Investigación Agropecuaria";-42.26167;-73.65083;148;NA;NA;54271;"Región de De Los Lagos";"Dalcahue";"Chiloe";"X"
420017;"Huyar Alto";"Huyar Alto";"Instituto de Investigación Agropecuaria";-42.40389;-73.56805;155;NA;NA;46595;"Región de De Los Lagos";"Curaco de Velez";"Chiloe";"X"
420019;"Tara";"Tara";"Instituto de Investigación Agropecuaria";-42.70361;-73.78861;145;NA;NA;54301;"Región de De Los Lagos";"Chonchi";"Chiloe";"X"
430001;"Quellón Ad.";"Quellón Ad.";"Dirección Meteorológica de Chile";-43.13361;-73.63278;13;85831;NA;250213;"Región de De Los Lagos";"Quellon";"Chiloe";"X"
430002;"Futaleufú Ad.";"Futaleufú Ad.";"Dirección Meteorológica de Chile";-43.18889;-71.85222;347;85832;NA;286653;"Región de De Los Lagos";"Futaleufu";"Palena";"X"
430003;"Isla Guafo faro";"Isla Guafo faro";"Dirección Meteorológica de Chile";-43.56667;-74.8275;105;85834;NA;1124;"Región de De Los Lagos";"Quellon";"Chiloe";"X"
430004;"Alto Palena Ad.";"Alto Palena Ad.";"Dirección Meteorológica de Chile";-43.61167;-71.80139;256;85836;NA;237833;"Región de De Los Lagos";"Palena";"Palena";"X"
430005;"Puerto Ramirez";"Puerto Ramirez";"Dirección Meteorológica de Chile";-43.47361;-72.12611;70;NA;NA;396;"Región de De Los Lagos";"Chaiten";"Palena";"X"
430009;"Melinka Ad.";"Melinka Ad.";"Dirección Meteorológica de Chile";-43.89778;-73.73944;8;85837;NA;26593;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Aisen";"Aisen";"XI"
430012;"La Junta INIA";"La Junta INIA";"Instituto de Investigación Agropecuaria";-43.91694;-72.38722;40;NA;NA;51746;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Cisnes";"Aisen";"XI"
440001;"Puerto Puyuhuapi";"Puerto Puyuhuapi";"Dirección Meteorológica de Chile";-44.32583;-72.56222;6;NA;NA;25017;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Cisnes";"Aisen";"XI"
440002;"Río Cisnes";"Río Cisnes";"Dirección Meteorológica de Chile";-44.49917;-71.31556;755;85845;NA;7080;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Cisnes";"Aisen";"XI"
440004;"Cisnes Puyuhuapi";"Cisnes Puyuhuapi";"Dirección Meteorológica de Chile";-44.32333;-72.55528;11;85842;NA;73516;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Cisnes";"Aisen";"XI"
450001;"Puerto Aysén Ad.";"Puerto Aysén Ad.";"Dirección Meteorológica de Chile";-45.39944;-72.67722;11;85862;NA;406168;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Aisen";"Aisen";"XI"
450002;"Coyhaique escuela agrícola";"Coyhaique escuela agrícola";"Dirección Meteorológica de Chile";-45.57889;-72.04889;356;NA;NA;22540;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Coihaique";"Coyhaique";"XI"
450003;"Coyhaique SAG";"Coyhaique SAG";"Dirección Meteorológica de Chile";-45.57778;-72.07278;294;NA;NA;1095;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Coihaique";"Coyhaique";"XI"
450004;"Teniente Vidal, Coyhaique Ad.";"Teniente Vidal, Coyhaique Ad.";"Dirección Meteorológica de Chile";-45.59083;-72.10222;299;85864;NA;877117;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Coihaique";"Coyhaique";"XI"
450005;"Balmaceda Ad.";"Balmaceda Ad.";"Dirección Meteorológica de Chile";-45.91833;-71.67778;517;85874;NA;393123;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Coihaique";"Coyhaique";"XI"
450019;"El Claro";"El Claro";"Instituto de Investigación Agropecuaria";-45.58111;-72.09222;319;NA;NA;53519;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Coihaique";"Coyhaique";"XI"
450020;"Tamelaike";"Tamelaike";"Instituto de Investigación Agropecuaria";-45.75917;-72.06194;470;NA;NA;54059;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Coihaique";"Coyhaique";"XI"
450021;"Vista Hermosa";"Vista Hermosa";"Instituto de Investigación Agropecuaria";-45.93694;-71.83528;740;NA;NA;52374;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Coihaique";"Coyhaique";"XI"
460001;"Chile Chico Ad.";"Chile Chico Ad.";"Dirección Meteorológica de Chile";-46.585;-71.68528;311;85886;NA;268942;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Chile Chico";"General Carrera";"XI"
460002;"Cabo Raper faro";"Cabo Raper faro";"Dirección Meteorológica de Chile";-46.80333;-75.63805;46;85889;NA;8367;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Aisen";"Aisen";"XI"
460003;"Puerto Cristal, Chile Chico";"Puerto Cristal, Chile Chico";"Dirección Meteorológica de Chile";-46.56361;-72.39306;217;NA;NA;1095;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Chile Chico";"General Carrera";"XI"
460006;"Laguna San Rafael";"Laguna San Rafael";"Dirección Meteorológica de Chile";-46.63583;-73.8525;6;NA;NA;3462;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Aisen";"Aisen";"XI"
460010;"Chile Chico INIA";"Chile Chico INIA";"Instituto de Investigación Agropecuaria";-46.54333;-71.69917;213;NA;NA;54339;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Chile Chico";"General Carrera";"XI"
470001;"Lord Cochrane Ad.";"Lord Cochrane Ad.";"Dirección Meteorológica de Chile";-47.24389;-72.5825;209;85892;NA;215015;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Cochrane";"Capitan Prat";"XI"
470002;"Isla San Pedro, Armada";"Isla San Pedro, Armada";"Dirección Meteorológica de Chile";-47.69917;-74.86444;26;85896;NA;8034;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Tortel";"Capitan Prat";"XI"
470004;"Isla San Pedro D.M.C.";"Isla San Pedro D.M.C.";"Dirección Meteorológica de Chile";-47.71667;-74.91667;44;NA;NA;754;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Tortel";"Capitan Prat";"XI"
470007;"Cochrane";"Cochrane";"Instituto de Investigación Agropecuaria";-47.24167;-72.58222;246;NA;NA;54274;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Cochrane";"Capitan Prat";"XI"
480002;"Villa OHiggins subcomisaría";"Villa OHiggins subcomisaría";"Dirección Meteorológica de Chile";-48.47139;-72.56028;280;85900;NA;297027;"Región de Aisén del Gral. Carlos Ibáñez del Campo";"Cisnes";"Aisen";"XI"
490001;"Puerto Edén";"Puerto Edén";"Dirección Meteorológica de Chile";-49.13472;-74.40556;7;85907;NA;3631;"Región de Magallanes y de la Antártica Chilena";"Natales";"Última Esperanza";"XII"
500001;"Cerro Guido radioestación, Torres del Paine";"Cerro Guido radioestación, Torres del Paine";"Dirección Meteorológica de Chile";-50.91667;-72.5;337;NA;NA;1461;"Región de Magallanes y de la Antártica Chilena";"Torres del Paine";"Última Esperanza";"XII"
500002;"Isla Guarello";"Isla Guarello";"Dirección Meteorológica de Chile";-50.36167;-75.34444;8;NA;NA;731;"Región de Magallanes y de la Antártica Chilena";"Natales";"Última Esperanza";"XII"
510003;"Puerto Consuelo";"Puerto Consuelo";"Dirección Meteorológica de Chile";-51.60528;-72.65472;11;0;NA;553;"Región de Magallanes y de la Antártica Chilena";"Natales";"Última Esperanza";"XII"
510004;"Puerto Natales Armada";"Puerto Natales Armada";"Dirección Meteorológica de Chile";-51.72417;-72.51055;7;85921;NA;1506;"Región de Magallanes y de la Antártica Chilena";"Natales";"Última Esperanza";"XII"
510005;"Teniente Gallardo, Puerto Natales Ad.";"Teniente Gallardo, Puerto Natales Ad.";"Dirección Meteorológica de Chile";-51.66722;-72.52889;69;85920;NA;344253;"Región de Magallanes y de la Antártica Chilena";"Natales";"Última Esperanza";"XII"
510011;"Cerro Castillo INIA";"Cerro Castillo INIA";"Instituto de Investigación Agropecuaria";-51.17694;-72.43583;115;NA;NA;54151;"Región de Magallanes y de la Antártica Chilena";"Natales";"Última Esperanza";"XII"
510017;"Puerto Natales INIA";"Puerto Natales INIA";"Instituto de Investigación Agropecuaria";-51.69833;-72.48305;80;NA;NA;52594;"Región de Magallanes y de la Antártica Chilena";"Porvenir";"Tierra del Fuego";"XII"
520001;"Laguna Blanca";"Laguna Blanca";"Dirección Meteorológica de Chile";-52.30889;-71.16361;115;NA;NA;9346;"Región de Magallanes y de la Antártica Chilena";"Laguna Blanca";"Magallanes";"XII"
520002;"Punta Dungenes faro";"Punta Dungenes faro";"Dirección Meteorológica de Chile";-52.395;-68.43139;10;85931;NA;6939;"Región de Magallanes y de la Antártica Chilena";"San Gregorio";"Magallanes";"XII"
520003;"Evangelistas faro";"Evangelistas faro";"Dirección Meteorológica de Chile";-52.38694;-75.09667;52;85930;NA;6573;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
520004;"Punta Delgada faro";"Punta Delgada faro";"Dirección Meteorológica de Chile";-52.45583;-69.54555;7;85929;NA;6574;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
520005;"Bahía San Félix, Faro";"Bahía San Félix, Faro";"Dirección Meteorológica de Chile";-52.96194;-74.08083;30;85932;NA;6633;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
520006;"Carlos Ibañez, Punta Arenas Ap.";"Carlos Ibañez, Punta Arenas Ap.";"Dirección Meteorológica de Chile";-53.00167;-70.83861;36;85934;NA;1476376;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
520007;"San Gregorio";"San Gregorio";"Dirección Meteorológica de Chile";-52.57333;-70.77111;62;NA;NA;792;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
520011;"Kampenaike";"Kampenaike";"Instituto de Investigación Agropecuaria";-52.61194;-70.94333;6;NA;NA;59603;"Región de Magallanes y de la Antártica Chilena";"Natales";"Última Esperanza";"XII"
520012;"Instituto de la Patagonia (Jorge Schytte)";"Instituto de la Patagonia (Jorge Schytte)";"Dirección Meteorológica de Chile";-53.13;-70.8875;11;85928;NA;194845;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
520013;"Río Verde escuela G-33";"Río Verde escuela G-33";"Dirección Meteorológica de Chile";-52.60139;-71.50528;11;NA;NA;3418;"Región de Magallanes y de la Antártica Chilena";"Rio Verde";"Magallanes";"XII"
520014;"Punta Arenas Unidad Aeropolicial";"Punta Arenas Unidad Aeropolicial";"Dirección Meteorológica de Chile";-53.15278;-70.92639;53;85933;NA;218751;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
520015;"Magallanes Villa Tehuelche";"Magallanes Villa Tehuelche";"Dirección Meteorológica de Chile";-52.42889;-71.41611;176;85926;NA;191753;"Región de Magallanes y de la Antártica Chilena";"Laguna Blanca";"Magallanes";"XII"
520030;"Cerro Sombrero, Estrecho de magallanes";"Cerro Sombrero, Estrecho de magallanes";"Dirección Meteorológica de Chile";-52.77639;-69.29472;64;85927;NA;76463;"Región de Magallanes y de la Antártica Chilena";"Primavera";"Tierra del Fuego";"XII"
530001;"Magallanes Meteo";"Magallanes Meteo";"Dirección Meteorológica de Chile";-53.16417;-70.90667;12;85935;NA;2556;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
530002;"Isla Dawson";"Isla Dawson";"Dirección Meteorológica de Chile";-53.83333;-70.44194;11;85937;NA;365;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
530003;"Morro Chico retén";"Morro Chico retén";"Dirección Meteorológica de Chile";-52.05528;-71.42805;171;NA;NA;10311;"Región de Magallanes y de la Antártica Chilena";"Laguna Blanca";"Magallanes";"XII"
530005;"Fuentes Martínez, Porvenir Ad.";"Fuentes Martínez, Porvenir Ad.";"Dirección Meteorológica de Chile";-53.25361;-70.32611;25;85940;NA;436340;"Región de Magallanes y de la Antártica Chilena";"Porvenir";"Tierra del Fuego";"XII"
530008;"Escuela Alberto Hurtado";"Escuela Alberto Hurtado";"Dirección Meteorológica de Chile";-53.16694;-70.94528;60;85938;NA;248130;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
530009;"Punta Arenas, Universidad de Magallanes (Radiación UV)";"Punta Arenas, Universidad de Magallanes (Radiación UV)";"Dirección Meteorológica de Chile";-53.13583;-70.88167;22;NA;NA;3560;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
530010;"Isla Riesco";"Isla Riesco";"Instituto de Investigación Agropecuaria";-53.03055;-71.93361;68;NA;NA;54291;"Región de Magallanes y de la Antártica Chilena";"Rio Verde";"Magallanes";"XII"
530011;"Punta Arenas Rural";"Punta Arenas Rural";"Instituto de Investigación Agropecuaria";-53.06833;-70.87389;50;NA;NA;50818;"Región de Magallanes y de la Antártica Chilena";"Punta Arenas";"Magallanes";"XII"
540001;"Sección Searle";"Sección Searle";"Dirección Meteorológica de Chile";-52.63139;-70.97917;96;NA;NA;8924;"Región de Magallanes y de la Antártica Chilena";"Laguna Blanca";"Magallanes";"XII"
540008;"Pampa Guanaco, Tierra del Fuego";"Pampa Guanaco, Tierra del Fuego";"Dirección Meteorológica de Chile";-54.05083;-68.80389;150;85956;NA;118824;"Región de Magallanes y de la Antártica Chilena";"Timaukel";"Tierra del Fuego";"XII"
550001;"Guardiamarina Zañartu, Pto Williams Ad.";"Guardiamarina Zañartu, Pto Williams Ad.";"Dirección Meteorológica de Chile";-54.93167;-67.61556;12;85968;NA;462929;"Región de Magallanes y de la Antártica Chilena";"Cabo de Hornos";"Antartica Chilena";"XII"
550902;"Isla Navarino, Tierra del Fuego";"Isla Navarino, Tierra del Fuego";"Dirección Meteorológica de Chile";-55.16667;-67.5;8;NA;NA;306;"Región de Magallanes y de la Antártica Chilena";"Timaukel";"Tierra del Fuego";"XII"
560001;"Isla Nueva";"Isla Nueva";"Dirección Meteorológica de Chile";-55.17694;-66.54889;5;85969;NA;3652;"Región de Magallanes y de la Antártica Chilena";"Cabo de Hornos";"Antartica Chilena";"XII"
560002;"Diego Ramírez";"Diego Ramírez";"Dirección Meteorológica de Chile";-56.50639;-68.72917;42;85972;NA;6939;"Región de Magallanes y de la Antártica Chilena";"Cabo de Hornos";"Antartica Chilena";"XII"
950001;"C.M.A. Eduardo Frei Montalva, Antártica";"C.M.A. Eduardo Frei Montalva, Antártica";"Dirección Meteorológica de Chile";-62.19194;-58.97972;45;89056;NA;1043676;"Región de Magallanes y de la Antártica Chilena";"Antartica";"Antartica Chilena";"XII"
950002;"Arturo Prat, Base Antártica";"Arturo Prat, Base Antártica";"Dirección Meteorológica de Chile";-62.47861;-59.66417;5;89057;NA;166881;"Región de Magallanes y de la Antártica Chilena";"Antartica";"Antartica Chilena";"XII"
950003;"Bernardo O`Higgins, Base Antártica";"Bernardo O`Higgins, Base Antártica";"Dirección Meteorológica de Chile";-63.32083;-57.89944;10;89059;NA;191827;"Región de Magallanes y de la Antártica Chilena";"Antartica";"Antartica Chilena";"XII"
950006;"Antártica, Bahía Fildes Gobernación Marítima";"Antártica, Bahía Fildes Gobernación Marítima";"Dirección Meteorológica de Chile";-62.20139;-58.96361;1;89072;NA;3696;"Región de Magallanes y de la Antártica Chilena";"Antartica";"Antartica Chilena";"XII"
950901;"Antártica, Base Gabriel Gonzalez Videla";"Antártica, Base Gabriel Gonzalez Videla";"Dirección Meteorológica de Chile";-64.82417;-62.85806;4;89073;NA;96;"Región de Magallanes y de la Antártica Chilena";"Antartica";"Antartica Chilena";"XII"
