sep=; 
"codigo_comuna";"poblacion";"15-44";"45-64";"65+";"mujer";"nombre_comuna";"codigo_provincia";"nombre_provincia";"codigo_region";"nombre_region";"region";"superficie";"perimetro";"casos_fallecidos";"tasa_mortalidad";"mp25";"casos_confirmados";"tasa_contagios";"dias_primerContagio";"hr_summer";"hr_winter";"tmed_summer";"tmed_winter";"ingresoTotal_media";"ingresoTotal_mediana";"ingresoAutonomo_media";"ingresoAutonomo_mediana";"perc_ocupado";"perc_menor_media";"perc_isapre";"perc_puebloOrig";"viviendas";"perc_rural";"perc_material_irrecuperable";"pcr_region";"consumo_lena_m3";"penetracion_lena";"defunciones";"tasa_mortalidad_all";"tasa_camas";"dias_cuarentena";"densidad_pob"
"13111";116571;0.426238086659632;0.260931106364362;0.119326419092227;0.510813152499335;"La Granja";"131";"Santiago";"13";"Metropolitana de Santiago";NA;10050734.9111152;13990.9137092007;183;149.318276393841;NA;6798;5546.80679194171;116;NA;NA;NA;NA;325582.370873441;3e+05;368319.113375191;329102.134146341;0.500329982180962;0.379197334709434;0.0832405320006157;0.121625447152379;34423;0;0.00406704819452111;856497;6264.45503632321;0.0790816428187167;410;351.71697935164;NA;77;0.0115982563495017
"13112";177335;0.448518340993036;0.225059914850424;0.0913976372402515;0.509154989144839;"La Pintana";"131";"Santiago";"13";"Metropolitana de Santiago";NA;30520231.8020057;26083.0915942047;286;151.055008318589;NA;9677;5111.04655768875;114;NA;NA;NA;NA;242745.086256489;2e+05;312916.179099541;289839.68852459;0.521673094194094;0.488507324610896;0.0237738020613896;0.153945921560888;50042;0;0.00505575316733943;856497;9529.87564545535;0.0790816428187167;427;240.787210646516;NA;85;0.0058104080319713
"13113";92787;0.417267505146195;0.255283606539709;0.148986388179379;0.53011736557923;"La Reina";"131";"Santiago";"13";"Metropolitana de Santiago";NA;23367851.2042081;23455.9721958662;81;80.7963930894147;NA;2121;2115.66851534134;116;54.9467065868263;70.8059523809524;21.1357798165138;8.99861495844875;1226115.84925773;656200;1279524.09300531;752432.88590604;0.577524760404709;0.236978989981229;0.573110804139586;0.0600838479528382;29801;0;0.00238247038689977;856497;4986.3172611998;0.0790816428187167;706;760.882451205449;362.119693491545;70;0.00397071169227964
"13114";294838;0.450878109334618;0.240376070927085;0.156055189629559;0.539011253637591;"Las Condes";"131";"Santiago";"13";"Metropolitana de Santiago";NA;99144987.3382522;50542.9639318529;265;80.1187571615587;22.3038727281273;5577;1686.12191958495;116;NA;NA;NA;NA;1664332.91631991;1e+06;1707538.7281403;1e+06;0.575984432518189;0.203517303971094;0.712119543141966;0.0296332223119137;118007;0;0.000449125899311058;856497;15844.4157980927;0.0790816428187167;1857;629.837402234447;401.237289630238;120;0.00297380642143918
"13115";105833;0.435251764572487;0.256451201421107;0.075836459327431;0.522833142781552;"Lo Barnechea";"131";"Santiago";"13";"Metropolitana de Santiago";NA;1023549296.82937;145747.759316752;64;51.5812888874561;NA;3118;2512.97591798575;116;45.0679425837321;36.035393258427;11.47;2.05745856353591;909413.145167394;4e+05;989274.67367298;420304.996062992;0.580773833266853;0.339512581731722;0.329815620567802;0.045581245925184;31225;0.025502442527378;0.00294635708566853;856497;5687.4014108071;0.0790816428187167;183;172.913930437576;75.5907892623284;120;0.000103398048660516
"13116";98804;0.42842395044735;0.257570543702684;0.117060038055139;0.5025909882191;"Lo Espejo";"131";"Santiago";"13";"Metropolitana de Santiago";NA;8154700.02339166;11435.5370330264;177;170.413517546816;NA;4043;3892.55283300438;116;NA;NA;NA;NA;291675.492178331;250000;367473.124071402;3e+05;0.546152587015074;0.457044077517229;0.0508194904505658;0.11165539856686;26774;0;0.00459400911331889;856497;5309.66720203891;0.0790816428187167;391;395.732966276669;NA;77;0.0121162028911648
"13117";96249;0.432544753711727;0.240158339307421;0.145539174432981;0.513771571652692;"Lo Prado";"131";"Santiago";"13";"Metropolitana de Santiago";NA;6657207.44688578;10425.5936245162;127;121.644014060899;NA;4647;4451.02152237005;116;NA;NA;NA;NA;332372.209161129;320000;391531.052824762;353704.695945946;0.571395072536268;0.356082900256715;0.0964470846418707;0.136198817650054;29526;0;0.00491092596355754;856497;5172.36304733658;0.0790816428187167;355;368.835000883126;NA;77;0.0144578640169948
"13118";116534;0.446607856934457;0.239106183603069;0.146978564195857;0.526653165599739;"Macul";"131";"Santiago";"13";"Metropolitana de Santiago";NA;12822990.897176;15204.9766462385;150;111.412337059457;NA;4703;3493.14814127084;116;NA;NA;NA;NA;452171.578523258;327133.634146341;488294.675078743;352947.62037037;0.531697135454153;0.292107830307645;0.221275565775142;0.095929085073884;43121;0;0.00220310289650054;856497;6262.46667870129;0.0790816428187167;465;399.025177201503;178.488681414866;77;0.00908789540088217
"13119";521627;0.446086954854714;0.266633053887165;0.0939560260492651;0.519212003979855;"Maipu";"131";"Santiago";"13";"Metropolitana de Santiago";NA;137568421.718756;59854.3725068874;334;57.7250455837748;NA;13848;2393.34260851531;116;NA;NA;NA;NA;490221.378867663;367417.915966387;539130.957205299;4e+05;0.551372103319083;0.298772421584786;0.236754276931181;0.0957005676469968;161354;0.00658133110440986;0.00236746532468981;856497;28031.9194931172;0.0790816428187167;2058;394.534792102403;84.7348776041117;70;0.00379176407988754
"13120";208237;0.47912234617287;0.225978092269866;0.146030724607058;0.541824939852188;"Nunoa";"131";"Santiago";"13";"Metropolitana de Santiago";NA;16900925.3370132;17494.7253319823;226;90.3306260791712;NA;5278;2109.57984268082;116;NA;NA;NA;NA;1162419.14210809;741667;1204232.1669146;799587.316176471;0.636411983690835;0.190449619226507;0.550124380080174;0.0655743215662923;92248;0;0.00029268927239615;856497;11190.5304355186;0.0790816428187167;1096;526.323371927179;155.591945715699;120;0.0123210413541061
"13121";101174;0.415640381916303;0.263763417478799;0.142131377626663;0.510615375491727;"Pedro Aguirre Cerda";"131";"Santiago";"13";"Metropolitana de Santiago";NA;8808534.37949478;12801.5288351204;187;173.464560355463;NA;4133;3833.84506924668;116;NA;NA;NA;NA;372079.37469784;326468.846153846;428111.997559936;351242.1875;0.556104216750049;0.370836073819012;0.123964426563617;0.102318777551545;29906;0;0.00451414431886578;856497;5437.02956863169;0.0790816428187167;484;478.383774487517;NA;92;0.0114859062406024
"13122";241599;0.444455482017724;0.248974540457535;0.103154400473512;0.516214884995385;"Penalolen";"131";"Santiago";"13";"Metropolitana de Santiago";NA;53784405.8340403;36055.4591392026;286;107.197205376352;NA;11281;4228.29256591129;116;NA;NA;NA;NA;616174.615828212;320000;695981.757979443;350934.97983871;0.571334123431639;0.382925220873324;0.195612638317478;0.124421044789093;70394;0;0.00578174276216723;856497;12983.3841377414;0.0790816428187167;1141;472.270166681154;145.695967284633;77;0.00449198975527385
"13123";142079;0.512433223769875;0.205983994819783;0.156694515023332;0.537510821444408;"Providencia";"131";"Santiago";"13";"Metropolitana de Santiago";NA;14285041.1321413;15712.8806203445;133;84.3111525271159;NA;3040;1927.11205776265;116;NA;NA;NA;NA;1555179.29924144;1048221.09302326;1602672.99874483;1100000;0.657093132917854;0.153308343511772;0.70507322530341;0.0471075950703482;70965;0;0.00021137180300148;856497;7635.2395287487;0.0790816428187167;2545;1791.25697675237;1514.65030018511;120;0.00994599866291758
"13124";230293;0.456118944127698;0.250589466462289;0.0848397476258505;0.511874003986226;"Pudahuel";"131";"Santiago";"13";"Metropolitana de Santiago";NA;197040947.906948;69454.6698168132;212;83.7484544064723;28.6356252609006;9368;3700.73358905582;116;48.7732943316658;64.3191544489383;20.063882472854;9.21742557411947;362895.328069672;306607.290322581;413288.71683082;350000;0.570355485581704;0.364705647814039;0.133426088359244;0.120763549044044;68940;0.0180422331551545;0.00346678270960255;856497;12375.8065357592;0.0790816428187167;520;225.799307838276;2.60537662890318;70;0.00116875706520025
"13125";210410;0.485822917161732;0.232132503208022;0.0543890499500974;0.508312342569269;"Quilicura";"131";"Santiago";"13";"Metropolitana de Santiago";NA;57350950.491168;33606.8882250277;133;52.2195261765098;25.6019748599391;8672;3404.87015791499;116;NA;NA;NA;NA;457768.909909515;4e+05;493045.097231698;402500;0.583085223393765;0.368152946588902;0.156575140462546;0.107979658761466;62470;0.00262344945582434;0.00302545221706419;856497;11307.3061412595;0.0790816428187167;289;137.350886364717;NA;80;0.00366881452178204
"13126";110026;0.458818824641448;0.236216894188646;0.129769327249923;0.512215294566739;"Quinta Normal";"131";"Santiago";"13";"Metropolitana de Santiago";NA;11774572.1775225;16339.4468327341;161;118.06288865423;NA;5643;4138.06758183738;116;49.982271468144;77.0877717391304;21.2343490304709;8.94211956521739;360537.147210483;3e+05;415085.095096617;339729.166666667;0.620313847215037;0.371343485617597;0.170959411122927;0.0972588297311544;38989;0;0.00589909974608223;856497;5912.73069482545;0.0790816428187167;756;687.110319379056;329.013142348172;92;0.00934437348051068
"13127";157851;0.46195462809865;0.232269672032486;0.125529771746774;0.507706634737822;"Recoleta";"131";"Santiago";"13";"Metropolitana de Santiago";NA;15818897.0893167;18132.0644671781;288;151.519137182691;NA;8139;4281.99394975668;116;NA;NA;NA;NA;452331.516646186;354671.387820513;498102.814517685;380000;0.543187754002553;0.346907157339046;0.0938106575638488;0.10314157021495;50178;0;0.00560006377296823;856497;8482.81726963528;0.0790816428187167;990;627.173727122413;677.220923529151;80;0.00997863499008443
"13128";147151;0.455402953428791;0.225659356715211;0.100142030974985;0.506078789814544;"Renca";"131";"Santiago";"13";"Metropolitana de Santiago";NA;23795456.4193798;27886.3800065359;210;130.558854066287;NA;7848;4879.1708891058;116;NA;NA;NA;NA;345800.739613985;291022.348837209;403168.231737501;320980.113636364;0.57262715760438;0.452217245425847;0.118427530729241;0.131986870629489;43174;0;0.00544309074906194;856497;7907.80574113627;0.0790816428187167;378;256.878988250165;NA;77;0.00618399569256237
"13129";94492;0.430756042839605;0.248962875164035;0.148012530161283;0.514974812682555;"San Joaquin";"131";"Santiago";"13";"Metropolitana de Santiago";NA;10012535.0606133;13970.0265067034;148;143.015896023578;NA;4771;4610.32999951684;116;NA;NA;NA;NA;349035.491388915;302413.242937853;380173.633111152;327618.644067797;0.541977664821149;0.355066783971847;0.0872460496613996;0.0998179740083817;30096;0;0.00405369484316853;856497;5077.94292999333;0.0790816428187167;437;462.473013588452;NA;77;0.00943737019925225
"13130";107954;0.478388943438872;0.22791188839691;0.12774885599422;0.530003520017785;"San Miguel";"131";"Santiago";"13";"Metropolitana de Santiago";NA;9630332.58658794;13332.8337911306;126;94.6948346222352;NA;4975;3738.94287496524;116;NA;NA;NA;NA;583156.729875277;350000;644255.937455691;4e+05;0.555441071570104;0.311089900768509;0.284759958123536;0.073095948274265;42947;0;0.00144363983514564;856497;5801.38266799835;0.0790816428187167;1937;1794.28275006021;948.552161105656;77;0.0112097893846726
"13131";82900;0.419638118214717;0.243462002412545;0.146103739445115;0.506960193003619;"San Ramon";"131";"Santiago";"13";"Metropolitana de Santiago";NA;6256432.15604658;11663.1781238081;150;173.390359496012;NA;4350;5028.32042538435;114;NA;NA;NA;NA;300011.086897984;254153.258823529;334209.66826171;280000;0.51501343997902;0.454461509213617;0.0556530970560614;0.130759951749095;23855;0;0.00582687067700692;856497;4454.99586098767;0.0790816428187167;893;1077.20144752714;503.015681544029;85;0.0132503634551332
"13132";85384;0.398739810737375;0.240817951841094;0.176063431087792;0.550243605359318;"Vitacura";"131";"Santiago";"13";"Metropolitana de Santiago";NA;28346621.0479254;25002.3287355614;57;58.9001178002356;NA;1446;1494.20298840598;116;NA;NA;NA;NA;2048456.78736396;1168639.84677419;2083635.5599058;1200000;0.60349577277477;0.166478823513436;0.82643260256132;0.0230839501545957;31777;0;0.000283223715265758;856497;4588.48451863174;0.0790816428187167;760;890.096505200037;852.618757612668;120;0.00301214031314851
"13201";568106;0.455545267960557;0.251768155942729;0.0765490947111983;0.515676651892429;"Puente Alto";"132";"Cordillera";"13";"Metropolitana de Santiago";NA;88229844.1232957;48096.4295931838;508;78.6488499153906;23.1482174253201;21893;3389.48675432607;116;NA;NA;NA;NA;393842.8277875;303939.029411765;439111.413401021;340000;0.571309738310999;0.346779384826965;0.166883700071125;0.106862099678581;171511;2.11228186289178e-05;0.00238468669648011;856497;30529.6728420056;0.0790816428187167;2236;393.588520452169;190.809461614558;106;0.00643893237764432
"13202";26521;0.430375928509483;0.259869537347762;0.100938878624486;0.493646544247954;"Pirque";"132";"Cordillera";"13";"Metropolitana de Santiago";NA;445460793.645365;100798.323972675;26;85.4335753951303;NA;1056;3469.91752374068;109;NA;NA;NA;NA;591238.711867229;386113.486842105;705514.092886973;435333.1875;0.487920579029734;0.325123336821647;0.231936307646087;0.0603672561366464;8308;0.55997134346367;0.00782378430428503;856497;1425.22249974975;0.0790816428187167;71;267.712378869575;NA;NA;5.95361036893262e-05
"13203";18189;0.448567815712793;0.26268623893562;0.110121502006707;0.457859145637473;"San Jose de Maipo";"132";"Cordillera";"13";"Metropolitana de Santiago";NA;4985597579.28599;471035.16787085;19;101.909461488951;NA;597;3202.10255310019;105;48.7685552407932;64.2897727272727;19.4747875354108;7.8028328611898;440483.568609865;350000;469142.067284252;385227.045454545;0.596635548571957;0.410143974274647;0.0779829961888009;0.078399032382209;6926;0.383803397657925;0.0151602656656079;856497;977.465859053133;0.0790816428187167;96;527.791522348672;1088.57001484414;42;3.64830889592275e-06
"13301";146207;0.471851552935222;0.205988769347569;0.0596483068526131;0.489525125335996;"Colina";"133";"Chacabuco";"13";"Metropolitana de Santiago";NA;970784139.193181;167861.619667472;100;55.4468181843385;NA;4435;2459.06638647541;116;NA;NA;NA;NA;674627.732831978;342002.298780488;797056.350013108;378191.489361702;0.542695638645439;0.498422049232064;0.141163442121034;0.0850574869876271;43028;0.19280198622501;0.0051826717486288;856497;7857.07575207991;0.0790816428187167;235;160.731018350695;NA;70;0.000150607116553751
"13302";102034;0.486406491953662;0.193229707744477;0.0583236960228943;0.494825254326989;"Lampa";"133";"Chacabuco";"13";"Metropolitana de Santiago";NA;450200400.573054;103890.30115596;49;38.6136897350628;NA;3355;2643.85569512522;116;NA;NA;NA;NA;506489.034672634;373583.983108108;591349.645823634;404842.315789474;0.607820960998012;0.442227606572272;0.176409476751552;0.103661524589843;33342;0.208489327087049;0.00866774638593966;856497;5483.24544849235;0.0790816428187167;179;175.431718838818;NA;70;0.000226641291012008
"13303";19312;0.453241507870754;0.231928334714167;0.104028583264292;0.479753521126761;"Tiltil";"133";"Chacabuco";"13";"Metropolitana de Santiago";NA;654535223.092256;131274.625143134;12;55.8737253806398;NA;541;2518.97378591051;107;NA;NA;NA;NA;345917.742327497;3e+05;404516.315836526;351120.586206897;0.516733708769107;0.451259515999257;0.0699470291658689;0.0659175642087821;6934;0.323218724109362;0.00908566483991924;856497;1037.81519984794;0.0790816428187167;54;279.618889809445;124.275062137531;42;2.9504905647038e-05
"13401";301313;0.457922492557573;0.228267615403252;0.086697221825809;0.509480175100311;"San Bernardo";"134";"Maipo";"13";"Metropolitana de Santiago";NA;153083381.73708;83731.0399668784;300;89.5961007776942;NA;10576;3158.56120608298;116;NA;NA;NA;NA;330699.647638637;276000;395957.94142692;3e+05;0.526964388404522;0.413525896834949;0.100575126028814;0.108976380043344;90241;0.0168097626056626;0.00519719418002903;856497;16192.3783819274;0.0790816428187167;1577;523.376024267124;152.997049579673;99;0.00196829333518059
"13402";96614;0.462727969031403;0.225464218436251;0.0874924959115656;0.507576541702031;"Buin";"134";"Maipo";"13";"Metropolitana de Santiago";NA;217653642.609541;86186.118323532;72;65.6688647495006;NA;2233;2036.64687480049;116;NA;NA;NA;NA;352772.127863512;288177.483333333;399495.568544996;320006.615;0.553720623442615;0.400552227002828;0.0863725923840927;0.0771627300391248;31152;0.141832446643344;0.00635593220338983;856497;5191.97792657977;0.0790816428187167;484;500.962593412963;105.57476142174;70;0.000443888734604457
"13403";25392;0.441398865784499;0.255198487712665;0.0942028985507246;0.499133585381222;"Calera de Tango";"134";"Maipo";"13";"Metropolitana de Santiago";NA;73026125.5555732;43915.2058090862;7;24.5398773006135;NA;553;1938.65030674847;116;NA;NA;NA;NA;375109.140448049;303218.534482759;420364.706250718;319322.041666667;0.577826033514975;0.471344657882204;0.0908652764836295;0.0535601764335224;7601;0.545329237555136;0.00657808183133798;856497;1364.55072258382;0.0790816428187167;53;208.72715816005;NA;28;0.00034771117605954
"13404";72759;0.443725174892453;0.240052776976044;0.0973625255982078;0.498055223408788;"Paine";"134";"Maipo";"13";"Metropolitana de Santiago";NA;677435272.04459;158460.216357894;38;45.9125727955924;NA;1775;2144.60043979412;105;NA;NA;NA;NA;464303.351409785;328105.25;509687.910215473;348112.043103448;0.560716415752471;0.352183239718874;0.182343936043545;0.0802512403963771;24462;0.357426572657678;0.00784890851116017;856497;3910.02465439809;0.0790816428187167;138;189.667257658846;NA;NA;0.000107403619212805
"13501";123627;0.437525783202698;0.237545196437671;0.115371237674618;0.503263850129826;"Melipilla";"135";"Melipilla";"13";"Metropolitana de Santiago";NA;1351942153.68237;225607.240746587;106;74.8524136372624;NA;3634;2566.16670903596;116;NA;NA;NA;NA;302254.69132551;218147.310606061;356274.34831605;280000;0.545316495271274;0.44761356888361;0.0749771808579998;0.065252736052804;43393;0.314680450063497;0.00504689696494826;856497;6643.64020876143;0.0790816428187167;1000;808.884790539283;128.612681695746;42;9.14440012564657e-05
"13502";6444;0.461204220980757;0.240533829919305;0.110490378646803;0.454376163873371;"Alhue";"135";"Melipilla";"13";"Metropolitana de Santiago";NA;844498993.620583;150626.035283532;3;40.5131667792032;NA;167;2255.23295070898;63;NA;NA;NA;NA;367948.340398608;290921.3;423265.141171994;350833.4;0.532336956521739;0.480641466208477;0.15129811996419;0.0287088764742396;2658;0.567970204841713;0.00865312264860798;856497;346.296662583891;0.0790816428187167;22;341.402855369336;NA;NA;7.63055971490615e-06
"13503";32579;0.424199637803493;0.250621566039473;0.118757481813438;0.502071886798244;"Curacavi";"135";"Melipilla";"13";"Metropolitana de Santiago";NA;693557810.069359;150154.494721482;14;38.4298654954708;NA;839;2303.04693933571;116;NA;NA;NA;NA;304905.651254624;238904.659793814;354130.972007184;280000;0.493661675156065;0.434993500935231;0.0723416808705913;0.0650112035360201;11806;0.375057552411062;0.0080467558868372;856497;1750.77575579152;0.0790816428187167;128;392.89112618558;55.2503146198471;42;4.69737338791441e-05
"13504";13590;0.427888153053716;0.251949963208241;0.114716703458425;0.497424576894776;"Maria Pinto";"135";"Melipilla";"13";"Metropolitana de Santiago";NA;394536741.011289;104327.606240352;4;26.7988744472732;NA;344;2304.7032024655;98;NA;NA;NA;NA;218934.368259386;174880.952380952;271842.271461362;244285.5;0.459078757968332;0.573271199134559;0.0404687631734255;0.0626931567328918;4852;0.509418690213392;0.00700741962077494;856497;730.318380588932;0.0790816428187167;36;264.900662251656;NA;NA;3.44454611886479e-05
"13505";9726;0.395949002673247;0.249845774213449;0.142915895537734;0.472342175611762;"San Pedro";"135";"Melipilla";"13";"Metropolitana de Santiago";NA;787848486.789456;157056.407963189;3;25.0983016815862;NA;219;1832.17602275579;95;NA;NA;NA;NA;262474.548943662;192251.565217391;319942.024963289;258478.260869565;0.511701454775459;0.519342604298357;0.0116308470290771;0.0589142504626774;4187;1;0.0126582278481013;856497;522.669357587046;0.0790816428187167;20;205.634382068682;NA;NA;1.23450132393275e-05
"13601";74237;0.443054002721015;0.245228120748414;0.0967442111076687;0.504707894984981;"Talagante";"136";"Talagante";"13";"Metropolitana de Santiago";NA;126744810.486143;66063.3108363044;56;68.4278696937853;22.7275761544118;1562;1908.6487939588;114;NA;NA;NA;NA;489560.194812522;335187.545833333;540672.742894107;382692.549019608;0.563692835258735;0.351527655210246;0.186559340619615;0.0750703826932662;23271;0.202432749168205;0.00519960465815822;856497;3989.45148048422;0.0790816428187167;428;576.531918046257;162.99150019532;28;0.000585720233556358
"13602";35923;0.439523425103694;0.233555103972385;0.101717562564374;0.504690588202544;"El Monte";"136";"Talagante";"13";"Metropolitana de Santiago";NA;114792899.434565;48677.9696536121;38;94.9667616334283;NA;1121;2801.51946818613;109;61.8414084507042;79.4538461538462;19.0625352112676;8.75675675675676;333992.229474946;286044.647058824;384686.142389435;302294.714285714;0.552831221648678;0.504752438342548;0.0386942625748596;0.0940901372379812;11869;0.163627759374217;0.00505518577807734;856497;1930.48029329626;0.0790816428187167;100;278.373187094619;NA;28;0.00031293747415516
"13603";36219;0.435793368121704;0.242331373036252;0.102073497335653;0.501615174356001;"Isla de Maipo";"136";"Talagante";"13";"Metropolitana de Santiago";NA;189293275.027927;78094.2518896223;17;42.3190859077444;NA;863;2148.31594931667;109;NA;NA;NA;NA;245409.584683055;216085.157894737;312124.448971629;271147.348765432;0.511940018744142;0.48526481696256;0.0233367025387954;0.0668709793202463;11826;0.256163891879953;0.00718755284965331;856497;1946.38715427156;0.0790816428187167;98;270.576216902731;NA;NA;0.000191338017658877
"13604";63250;0.462561264822134;0.224332015810277;0.0884743083003953;0.502735177865613;"Padre Hurtado";"136";"Talagante";"13";"Metropolitana de Santiago";NA;81339139.0430036;49505.9669111443;49;66.048417533833;NA;2017;2718.76853399472;116;NA;NA;NA;NA;377812.511353661;275282.38;469609.622492701;323573.410984849;0.499218565001184;0.425098873218417;0.12280799940303;0.10102766798419;20807;0.118924901185771;0.00619983659345413;856497;3399.01674556659;0.0790816428187167;138;218.181818181818;NA;70;0.000777608427433195
"13605";90201;0.442799968958216;0.237203578674294;0.099245019456547;0.512821365616789;"Penaflor";"136";"Talagante";"13";"Metropolitana de Santiago";NA;69461349.3485866;37788.4988004867;96;94.994953393101;NA;2721;2692.51321023571;116;NA;NA;NA;NA;408516.029524015;355056.557275542;481995.717645767;409982.01618705;0.536426009223937;0.376417789527546;0.124391049899263;0.0765512577465882;28549;0.0791232913160608;0.00360783214823637;856497;4847.34718524667;0.0790816428187167;386;427.9331714726;44.3454063702176;42;0.00129857828628311
"14101";166080;0.461879816955684;0.238427263969171;0.113276734104046;0.516209055876686;"Valdivia";"141";"Valdivia";"14";"Los Rios";"XIV";962951618.017682;333089.250719511;6;3.39416430017989;21.4311759175138;415;234.763030762442;116;73.5854599406528;93.8790476190476;15.6426470588235;6.99230769230769;461471.595741568;285067.59;547488.913906935;330459.689189189;0.520951530042439;0.334519116163931;0.153988914183906;0.170749036608863;61192;0.0684248554913295;0.0358053340305922;17701;685601.485512048;0.958052562012958;1495;900.16859344894;346.820809248555;NA;0.000172469724223414
"14102";5302;0.36797434930215;0.287250094304036;0.156167483968314;0.503017729158808;"Corral";"141";"Valdivia";"14";"Los Rios";"XIV";720946825.956708;220016.952099551;0;0;NA;26;477.326968973747;100;NA;NA;NA;NA;234137.405572755;144020.931818182;314063.46492986;270000;0.426875181002027;0.47158705003396;0.0107879924953096;0.301207091663523;2574;0.343455299886835;0.102952602952603;17701;21887.3980984157;0.958052562012958;24;452.6593738212;132.02565069785;NA;7.35421782731918e-06
"14103";16752;0.390699617956065;0.258595988538682;0.132640878701051;0.509073543457498;"Lanco";"141";"Valdivia";"14";"Los Rios";"XIV";531923071.417931;139869.269440997;0;0;NA;28;158.622252435985;102;NA;NA;NA;NA;245755.874878673;176818.35106383;312263.281108312;270000;0.462914417887433;0.501058398705018;0.031462530985826;0.312320916905444;6450;0.307127507163324;0.0324031007751938;17701;69154.600706273;0.958052562012958;59;352.196752626552;119.388729703916;NA;3.14932758140096e-05
"14104";19634;0.400275033105837;0.260415605582153;0.128603443007029;0.503055923398187;"Los Lagos";"141";"Valdivia";"14";"Los Rios";"XIV";1789146973.27453;287143.502852957;1;4.87376937323326;NA;63;307.047470513695;60;NA;NA;NA;NA;228176.949211599;150000;304375.087741936;270000;0.493664011585807;0.545191715247168;0.0160140611268431;0.139808495467047;7913;0.500967709076092;0.0401870339946923;17701;81051.9000875695;0.958052562012958;94;478.761332382602;188.448609554854;NA;1.0973944730804e-05
"14105";7095;0.388583509513742;0.2553911205074;0.140239605355884;0.507822410147992;"Mafil";"141";"Valdivia";"14";"Los Rios";"XIV";578014778.85153;161840.942905736;0;0;NA;20;270.672621464339;102;NA;NA;NA;NA;293920.05669662;216445.6;338475.458064516;270000;0.481386645656884;0.53796962430056;0.0901177675371224;0.169133192389006;2712;0.401973220577872;0.0634218289085546;17701;29289.1530570085;0.958052562012958;13;183.22762508809;NA;NA;1.22747726521755e-05
"14106";21278;0.406194191183382;0.237381332832033;0.121205000469969;0.501503900742551;"Mariquina";"141";"Valdivia";"14";"Los Rios";"XIV";1297572311.28766;280965.842564932;0;0;NA;36;154.838709677419;109;NA;NA;NA;NA;277266.725265814;2e+05;351526.801045166;274000;0.465404170658021;0.509590643274854;0.0397910212016281;0.375035247673654;8417;0.531957890779209;0.0616609243198289;17701;87838.5621912654;0.958052562012958;119;559.26308863615;244.383870664536;NA;1.63983153885925e-05
"14107";20188;0.398850802456905;0.259312462849217;0.133544680007925;0.501337428175154;"Paillaco";"141";"Valdivia";"14";"Los Rios";"XIV";901750702.483293;188314.693037843;1;4.80815463025291;NA;34;163.477257428599;102;NA;NA;NA;NA;237163.639351259;144932;314641.841412013;260709.974358974;0.432036940686785;0.496667872087617;0.0201331472135724;0.181543491182881;7626;0.383197939369923;0.0566483084185681;17701;83338.889628596;0.958052562012958;137;678.620962948286;193.184069744403;NA;2.23875622657184e-05
"14108";34539;0.404470308926141;0.254031674339153;0.128144995512319;0.502041170850343;"Panguipulli";"141";"Valdivia";"14";"Los Rios";"XIV";3297127604.45234;341752.00525708;1;2.77847239587675;NA;65;180.600705731989;102;NA;NA;NA;NA;232051.929194588;180000;305812.959610199;270000;0.467092069279854;0.469686536331248;0.0302667893284269;0.412519181215438;16810;0.557804221315035;0.0228435455086258;17701;142581.826277099;0.958052562012958;180;521.150004342917;231.622224152407;NA;1.04754817354838e-05
"14201";38036;0.394021453359975;0.260542643811126;0.141366074245452;0.507598064991061;"La Union";"142";"Ranco";"14";"Los Rios";"XIV";2130140723.02018;340345.80496453;3;7.58763720977288;24.7170542635659;99;250.392027922505;114;NA;NA;NA;NA;268544.996050583;2e+05;336679.398760971;270000;0.451050158905624;0.494635102955596;0.0580400711866352;0.256783047639079;15125;0.29903249553055;0.0378842975206612;17701;157017.931737333;0.958052562012958;224;588.91576401304;299.716058470922;NA;1.78560972939249e-05
"14202";14665;0.3945448346403;0.257211046709853;0.123218547562223;0.505489260143198;"Futrono";"142";"Ranco";"14";"Los Rios";"XIV";2104768831.20931;297131.356904875;0;0;NA;61;399.711683375926;109;NA;NA;NA;NA;255358.427906977;225271.486842105;340980.482958947;284700;0.504454781991642;0.534035868569185;0.0100922913485161;0.315785884759632;6500;0.44200477326969;0.0609230769230769;17701;60539.1725977492;0.958052562012958;52;354.585748380498;NA;NA;6.9675110076455e-06
"14203";9896;0.365400161681487;0.28071948261924;0.148848019401778;0.49019805982215;"Lago Ranco";"142";"Ranco";"14";"Los Rios";"XIV";1744133659.25324;260164.838476591;0;0;NA;7;68.0139914496696;102;NA;NA;NA;NA;239577.840073529;204358.093023256;314356.439045936;261222.333333333;0.476845878136201;0.578953488372093;0.018688293370945;0.519805982215036;5345;0.770715440582053;0.0645463049579046;17701;40852.0731010792;0.958052562012958;50;505.254648342765;NA;NA;5.67387708361584e-06
"14204";31372;0.380562284839985;0.275054188448298;0.149400739512941;0.506183858217519;"Rio Bueno";"142";"Ranco";"14";"Los Rios";"XIV";2173851908.36386;303208.929136522;0;0;NA;32;97.1905846621109;109;NA;NA;NA;NA;257416.953741104;186272.727272727;342214.300006987;273182.597222222;0.474016016357131;0.52705866152575;0.0359321793416572;0.254876960346806;13312;0.453557312252964;0.0506310096153846;17701;129508.007005563;0.958052562012958;208;663.011602703047;200.81601428025;NA;1.44315258455724e-05
